repo,issue_number,event_id,event_type,event_created_at,actor_login,label_name,assignee_login
microsoft/vscode,300800,23472487548,labeled,2026-03-11T14:25:04Z,vs-code-engineering[bot],new release,
microsoft/vscode,300800,23472487702,labeled,2026-03-11T14:25:04Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300800,23472487759,unlabeled,2026-03-11T14:25:04Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300800,23490398825,unlabeled,2026-03-12T01:28:53Z,vs-code-engineering[bot],new release,
microsoft/vscode,300800,23714662437,closed,2026-03-19T11:38:16Z,vs-code-engineering[bot],,
microsoft/vscode,300798,23472182035,labeled,2026-03-11T14:16:52Z,SharonKartika,chat-ext-issue,
microsoft/vscode,300798,23472217447,unlabeled,2026-03-11T14:17:48Z,vs-code-engineering[bot],chat-ext-issue,
microsoft/vscode,300798,23472220068,assigned,2026-03-11T14:17:52Z,jrieken,,jrieken
microsoft/vscode,300798,23472238336,labeled,2026-03-11T14:18:24Z,vs-code-engineering[bot],new release,
microsoft/vscode,300798,23472296303,labeled,2026-03-11T14:20:00Z,jrieken,inline-chat,
microsoft/vscode,300798,23472505883,closed,2026-03-11T14:25:31Z,SharonKartika,,
microsoft/vscode,300792,23472746824,labeled,2026-03-11T14:32:06Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300792,23472747767,assigned,2026-03-11T14:32:08Z,TylerLeonhardt,,TylerLeonhardt
microsoft/vscode,300792,23487409897,labeled,2026-03-11T22:27:12Z,TylerLeonhardt,~info-needed,
microsoft/vscode,300792,23487422634,unlabeled,2026-03-11T22:27:47Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300792,23487422674,labeled,2026-03-11T22:27:48Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300792,23487566859,labeled,2026-03-11T22:35:04Z,Yoyokrazy,~spam,
microsoft/vscode,300792,23487577597,unlabeled,2026-03-11T22:35:39Z,vs-code-engineering[bot],~spam,
microsoft/vscode,300792,23487577678,labeled,2026-03-11T22:35:39Z,vs-code-engineering[bot],spam,
microsoft/vscode,300792,23487577700,closed,2026-03-11T22:35:39Z,vs-code-engineering[bot],,
microsoft/vscode,300789,23470734928,labeled,2026-03-11T13:34:06Z,vs-code-engineering[bot],~chat-billing,
microsoft/vscode,300789,23470752286,unlabeled,2026-03-11T13:34:40Z,vs-code-engineering[bot],~chat-billing,
microsoft/vscode,300789,23470752335,labeled,2026-03-11T13:34:41Z,vs-code-engineering[bot],chat-billing,
microsoft/vscode,300789,23470752433,closed,2026-03-11T13:34:41Z,vs-code-engineering[bot],,
microsoft/vscode,300786,23470291589,labeled,2026-03-11T13:20:07Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300786,23470291973,labeled,2026-03-11T13:20:07Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300786,23470309485,unlabeled,2026-03-11T13:20:41Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300786,23470309541,labeled,2026-03-11T13:20:41Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300786,23470318495,closed,2026-03-11T13:20:58Z,isidorn,,
microsoft/vscode,300785,23470292495,labeled,2026-03-11T13:20:08Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300785,23470292854,labeled,2026-03-11T13:20:09Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300785,23470309553,unlabeled,2026-03-11T13:20:42Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300785,23470309653,labeled,2026-03-11T13:20:42Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300785,23470318251,closed,2026-03-11T13:20:58Z,isidorn,,
microsoft/vscode,300783,23470107784,labeled,2026-03-11T13:14:22Z,vs-code-engineering[bot],~chat-rate-limiting,
microsoft/vscode,300783,23470125727,unlabeled,2026-03-11T13:14:52Z,vs-code-engineering[bot],~chat-rate-limiting,
microsoft/vscode,300783,23470125890,closed,2026-03-11T13:14:52Z,vs-code-engineering[bot],,
microsoft/vscode,300782,23469830867,assigned,2026-03-11T13:05:14Z,connor4312,,connor4312
microsoft/vscode,300782,23469854036,labeled,2026-03-11T13:06:00Z,vs-code-engineering[bot],new release,
microsoft/vscode,300782,23476888390,labeled,2026-03-11T16:30:52Z,connor4312,info-needed,
microsoft/vscode,300782,23490399387,unlabeled,2026-03-12T01:28:53Z,vs-code-engineering[bot],new release,
microsoft/vscode,300782,23714664336,closed,2026-03-19T11:38:19Z,vs-code-engineering[bot],,
microsoft/vscode,300777,23470916943,labeled,2026-03-11T13:39:32Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300777,23470917395,assigned,2026-03-11T13:39:33Z,connor4312,,connor4312
microsoft/vscode,300777,23476869433,labeled,2026-03-11T16:30:14Z,connor4312,~info-needed,
microsoft/vscode,300777,23476888740,unlabeled,2026-03-11T16:30:53Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300777,23476888792,labeled,2026-03-11T16:30:53Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300777,23714665592,closed,2026-03-19T11:38:21Z,vs-code-engineering[bot],,
microsoft/vscode,300774,23468761880,labeled,2026-03-11T12:29:00Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300774,23468762192,labeled,2026-03-11T12:29:01Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300774,23468775635,labeled,2026-03-11T12:29:29Z,vs-code-engineering[bot],new release,
microsoft/vscode,300774,23468776519,unlabeled,2026-03-11T12:29:31Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300774,23468776563,labeled,2026-03-11T12:29:31Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300774,23490399673,unlabeled,2026-03-12T01:28:53Z,vs-code-engineering[bot],new release,
microsoft/vscode,300774,23714666664,closed,2026-03-19T11:38:23Z,vs-code-engineering[bot],,
microsoft/vscode,300768,23468104561,labeled,2026-03-11T12:05:33Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300768,23468104911,labeled,2026-03-11T12:05:34Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300768,23468119039,unlabeled,2026-03-11T12:06:04Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300768,23468119108,labeled,2026-03-11T12:06:04Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300768,23714667820,closed,2026-03-19T11:38:26Z,vs-code-engineering[bot],,
microsoft/vscode,300766,23467797081,labeled,2026-03-11T11:54:33Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300766,23467797380,labeled,2026-03-11T11:54:34Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300766,23467814323,unlabeled,2026-03-11T11:55:05Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300766,23467814391,labeled,2026-03-11T11:55:05Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300766,23714668852,closed,2026-03-19T11:38:28Z,vs-code-engineering[bot],,
microsoft/vscode,300761,23467237816,assigned,2026-03-11T11:35:47Z,chrmarti,,chrmarti
microsoft/vscode,300761,23467252842,labeled,2026-03-11T11:36:19Z,vs-code-engineering[bot],new release,
microsoft/vscode,300761,23490400255,unlabeled,2026-03-12T01:28:53Z,vs-code-engineering[bot],new release,
microsoft/vscode,300761,23652936928,closed,2026-03-17T17:27:12Z,isidorn,,
microsoft/vscode,300757,23466811771,assigned,2026-03-11T11:22:40Z,lramos15,,lramos15
microsoft/vscode,300757,23466868538,labeled,2026-03-11T11:24:23Z,vs-code-engineering[bot],new release,
microsoft/vscode,300757,23466935399,labeled,2026-03-11T11:26:21Z,lramos15,info-needed,
microsoft/vscode,300757,23469070089,closed,2026-03-11T12:39:53Z,lramos15,,
microsoft/vscode,300756,23466769153,labeled,2026-03-11T11:21:27Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300756,23466769528,labeled,2026-03-11T11:21:28Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300756,23466836157,labeled,2026-03-11T11:23:23Z,vs-code-engineering[bot],new release,
microsoft/vscode,300756,23466836411,unlabeled,2026-03-11T11:23:23Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300756,23466836435,labeled,2026-03-11T11:23:23Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300756,23490400617,unlabeled,2026-03-12T01:28:53Z,vs-code-engineering[bot],new release,
microsoft/vscode,300756,23678918913,closed,2026-03-18T11:45:37Z,vs-code-engineering[bot],,
microsoft/vscode,300755,23466635761,labeled,2026-03-11T11:17:26Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300755,23466636046,labeled,2026-03-11T11:17:27Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300755,23466674552,unlabeled,2026-03-11T11:18:39Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300755,23466674657,labeled,2026-03-11T11:18:39Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300755,23466710672,labeled,2026-03-11T11:19:43Z,vs-code-engineering[bot],new release,
microsoft/vscode,300755,23490400853,unlabeled,2026-03-12T01:28:53Z,vs-code-engineering[bot],new release,
microsoft/vscode,300755,23678920274,closed,2026-03-18T11:45:40Z,vs-code-engineering[bot],,
microsoft/vscode,300747,23465808960,assigned,2026-03-11T10:51:23Z,alexr00,,alexr00
microsoft/vscode,300747,23466035973,labeled,2026-03-11T10:58:21Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300747,23678923142,closed,2026-03-18T11:45:44Z,vs-code-engineering[bot],,
microsoft/vscode,300742,23465463478,labeled,2026-03-11T10:40:50Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300742,23465463795,labeled,2026-03-11T10:40:51Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300742,23465478192,unlabeled,2026-03-11T10:41:19Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300742,23465478284,labeled,2026-03-11T10:41:19Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300742,23678924437,closed,2026-03-18T11:45:47Z,vs-code-engineering[bot],,
microsoft/vscode,300733,23464232834,labeled,2026-03-11T10:02:31Z,vs-code-engineering[bot],ai-translated,
microsoft/vscode,300733,23464234505,labeled,2026-03-11T10:02:34Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300733,23464234908,labeled,2026-03-11T10:02:35Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300733,23464257034,unlabeled,2026-03-11T10:03:08Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300733,23464257051,labeled,2026-03-11T10:03:08Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300733,23678925942,closed,2026-03-18T11:45:50Z,vs-code-engineering[bot],,
microsoft/vscode,300732,23464053830,labeled,2026-03-11T09:58:01Z,chdxD1,chat-ext-issue,
microsoft/vscode,300732,23464087996,unlabeled,2026-03-11T09:58:50Z,vs-code-engineering[bot],chat-ext-issue,
microsoft/vscode,300732,23464089889,labeled,2026-03-11T09:58:52Z,vs-code-engineering[bot],~chat-billing,
microsoft/vscode,300732,23464109220,labeled,2026-03-11T09:59:25Z,vs-code-engineering[bot],chat-billing,
microsoft/vscode,300732,23464109295,closed,2026-03-11T09:59:25Z,vs-code-engineering[bot],,
microsoft/vscode,300732,23464109312,unlabeled,2026-03-11T09:59:25Z,vs-code-engineering[bot],~chat-billing,
microsoft/vscode,300728,23463565971,labeled,2026-03-11T09:44:06Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,300728,23463588269,unlabeled,2026-03-11T09:44:41Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,300728,23463588480,closed,2026-03-11T09:44:41Z,vs-code-engineering[bot],,
microsoft/vscode,300726,23463497776,labeled,2026-03-11T09:41:56Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300726,23463498087,labeled,2026-03-11T09:41:56Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300726,23463516114,unlabeled,2026-03-11T09:42:31Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300726,23463516121,labeled,2026-03-11T09:42:31Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300726,23678927558,closed,2026-03-18T11:45:53Z,vs-code-engineering[bot],,
microsoft/vscode,300725,23463338785,labeled,2026-03-11T09:37:06Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,300725,23463355358,unlabeled,2026-03-11T09:37:38Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,300725,23463355371,closed,2026-03-11T09:37:39Z,vs-code-engineering[bot],,
microsoft/vscode,300723,23463171849,labeled,2026-03-11T09:32:02Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300723,23463172522,labeled,2026-03-11T09:32:03Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300723,23463193012,unlabeled,2026-03-11T09:32:31Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300723,23463193052,labeled,2026-03-11T09:32:31Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300723,23678929280,closed,2026-03-18T11:45:57Z,vs-code-engineering[bot],,
microsoft/vscode,300719,23462957945,assigned,2026-03-11T09:25:58Z,mjbvz,,mjbvz
microsoft/vscode,300719,23479572165,labeled,2026-03-11T17:54:03Z,mjbvz,~info-needed,
microsoft/vscode,300719,23479606731,unlabeled,2026-03-11T17:55:14Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300719,23479606785,labeled,2026-03-11T17:55:14Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300719,23714670345,closed,2026-03-19T11:38:32Z,vs-code-engineering[bot],,
microsoft/vscode,300715,23462303827,labeled,2026-03-11T09:07:04Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,300715,23462321849,unlabeled,2026-03-11T09:07:34Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,300715,23462321908,closed,2026-03-11T09:07:35Z,vs-code-engineering[bot],,
microsoft/vscode,300706,23461491433,labeled,2026-03-11T08:40:13Z,sha2240rishi-bot,chat-ext-issue,
microsoft/vscode,300706,23461511560,unlabeled,2026-03-11T08:40:53Z,vs-code-engineering[bot],chat-ext-issue,
microsoft/vscode,300706,23461512550,labeled,2026-03-11T08:40:55Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300706,23461512967,labeled,2026-03-11T08:40:56Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300706,23461527867,unlabeled,2026-03-11T08:41:25Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300706,23461527944,labeled,2026-03-11T08:41:25Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300706,23678934159,closed,2026-03-18T11:46:05Z,vs-code-engineering[bot],,
microsoft/vscode,300699,23461039486,labeled,2026-03-11T08:24:52Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300699,23461040370,labeled,2026-03-11T08:24:53Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300699,23461057259,labeled,2026-03-11T08:25:27Z,vs-code-engineering[bot],new release,
microsoft/vscode,300699,23461057907,unlabeled,2026-03-11T08:25:29Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300699,23461058023,labeled,2026-03-11T08:25:29Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300699,23490402447,unlabeled,2026-03-12T01:28:53Z,vs-code-engineering[bot],new release,
microsoft/vscode,300699,23678936845,closed,2026-03-18T11:46:08Z,vs-code-engineering[bot],,
microsoft/vscode,300695,23460499571,labeled,2026-03-11T08:06:36Z,vs-code-engineering[bot],~chat-lm-unavailable,
microsoft/vscode,300695,23460514811,unlabeled,2026-03-11T08:07:07Z,vs-code-engineering[bot],~chat-lm-unavailable,
microsoft/vscode,300695,23460514927,closed,2026-03-11T08:07:07Z,vs-code-engineering[bot],,
microsoft/vscode,300694,23461010446,assigned,2026-03-11T08:24:07Z,rzhao271,,rzhao271
microsoft/vscode,300694,23477190764,unassigned,2026-03-11T16:39:58Z,rzhao271,,rzhao271
microsoft/vscode,300694,23477190873,assigned,2026-03-11T16:39:58Z,anthonykim1,,anthonykim1
microsoft/vscode,300694,23478062745,closed,2026-03-11T17:06:11Z,anthonykim1,,
microsoft/vscode,300694,23478071241,labeled,2026-03-11T17:06:27Z,anthonykim1,terminal,
microsoft/vscode,300694,23478075863,labeled,2026-03-11T17:06:33Z,anthonykim1,info-needed,
microsoft/vscode,300693,23460173963,labeled,2026-03-11T07:55:19Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,300693,23460187864,unlabeled,2026-03-11T07:55:47Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,300693,23460187980,closed,2026-03-11T07:55:48Z,vs-code-engineering[bot],,
microsoft/vscode,300692,23460090181,labeled,2026-03-11T07:52:01Z,vs-code-engineering[bot],ai-translated,
microsoft/vscode,300692,23460092451,assigned,2026-03-11T07:52:06Z,hediet,,hediet
microsoft/vscode,300692,23460106733,labeled,2026-03-11T07:52:40Z,vs-code-engineering[bot],new release,
microsoft/vscode,300692,23490402800,unlabeled,2026-03-12T01:28:53Z,vs-code-engineering[bot],new release,
microsoft/vscode,300692,23639960124,closed,2026-03-17T11:15:00Z,hediet,,
microsoft/vscode,300690,23459835715,labeled,2026-03-11T07:42:36Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300690,23459836318,labeled,2026-03-11T07:42:36Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300690,23459849074,unlabeled,2026-03-11T07:43:05Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300690,23459849102,labeled,2026-03-11T07:43:05Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300690,23459852204,labeled,2026-03-11T07:43:11Z,vs-code-engineering[bot],invalid,
microsoft/vscode,300690,23459852903,closed,2026-03-11T07:43:13Z,vs-code-engineering[bot],,
microsoft/vscode,300681,23458931907,labeled,2026-03-11T07:04:58Z,vs-code-engineering[bot],new release,
microsoft/vscode,300681,23459487584,labeled,2026-03-11T07:29:31Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300681,23459487866,assigned,2026-03-11T07:29:32Z,federicobrancasi,,federicobrancasi
microsoft/vscode,300681,23477369752,unassigned,2026-03-11T16:45:09Z,federicobrancasi,,federicobrancasi
microsoft/vscode,300681,23477369866,assigned,2026-03-11T16:45:09Z,connor4312,,connor4312
microsoft/vscode,300681,23477392609,unlabeled,2026-03-11T16:45:55Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300681,23477538882,closed,2026-03-11T16:50:10Z,connor4312,,
microsoft/vscode,300680,23458873165,labeled,2026-03-11T07:02:36Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300680,23458873444,labeled,2026-03-11T07:02:36Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300680,23458886758,labeled,2026-03-11T07:03:09Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300680,23458886773,unlabeled,2026-03-11T07:03:09Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300680,23678938335,closed,2026-03-18T11:46:11Z,vs-code-engineering[bot],,
microsoft/vscode,300672,23457759810,labeled,2026-03-11T06:10:09Z,vs-code-engineering[bot],ai-translated,
microsoft/vscode,300672,23457760683,labeled,2026-03-11T06:10:12Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300672,23457760890,labeled,2026-03-11T06:10:13Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,300672,23457770003,unlabeled,2026-03-11T06:10:45Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300672,23457770056,labeled,2026-03-11T06:10:45Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,300672,23678939694,closed,2026-03-18T11:46:14Z,vs-code-engineering[bot],,
microsoft/vscode,300671,23457681824,labeled,2026-03-11T06:06:17Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,300671,23457692220,unlabeled,2026-03-11T06:06:48Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,300671,23457692289,closed,2026-03-11T06:06:48Z,vs-code-engineering[bot],,
microsoft/vscode,300670,23457638638,labeled,2026-03-11T06:04:14Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,300670,23457638853,labeled,2026-03-11T06:04:14Z,vs-code-engineering[bot],triage-needed,
